"date_time","year","month","day","hour","country","site_name","lat","lon","sea_level","qc_flag","use_flag","file_name"
2019-01-02 20:00:00.000000+0000,2019,1,2,20,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.68,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-02 21:00:00.000000+0000,2019,1,2,21,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.72,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-02 22:00:00.000000+0000,2019,1,2,22,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.78,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-02 23:00:00.000000+0000,2019,1,2,23,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.85,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-03 00:00:00.000000+0000,2019,1,3,0,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.9,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-03 01:00:00.000000+0000,2019,1,3,1,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.9,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-03 02:00:00.000000+0000,2019,1,3,2,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.82,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-03 03:00:00.000000+0000,2019,1,3,3,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.64,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-03 04:00:00.000000+0000,2019,1,3,4,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.44,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-03 05:00:00.000000+0000,2019,1,3,5,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.2,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-03 06:00:00.000000+0000,2019,1,3,6,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,1.99,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-03 07:00:00.000000+0000,2019,1,3,7,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,1.85,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-03 08:00:00.000000+0000,2019,1,3,8,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,1.81,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
